"bird"	"csv"	"date"	"trial"	"lpath"	"rpath"	"lbucket"	"rbucket"	"optimal_r"	"lFR"	"rFR"	"RT"	"left"	"distance"	"session"	"phase"	"psession"	"optimal"	"ros"
"60Y"	"I_Train.csv"	"08/26/15"	136	2	3	5	6	1	1	1	1.765	1	-1	14	"Training 1"	14	"R"	0.545454545454545
"60Y"	"I_Train.csv"	"08/26/15"	137	2	3	7	4	-1	1	1	1.196	0	3	14	"Training 1"	14	"L"	0.363636363636364
"60Y"	"I_Train.csv"	"08/26/15"	138	2	3	9	7	-1	1	1	1.14	0	2	14	"Training 1"	14	"L"	0.4375
"60Y"	"I_Train.csv"	"08/26/15"	139	2	3	8	5	-1	1	1	1.544	0	3	14	"Training 1"	14	"L"	0.384615384615385
"60Y"	"I_Train.csv"	"08/26/15"	140	2	3	8	10	1	1	1	0.957	0	-2	14	"Training 1"	14	"R"	0.555555555555556
"60Y"	"I_Train.csv"	"08/26/15"	141	2	3	6	7	1	1	1	1.011	1	-1	14	"Training 1"	14	"R"	0.538461538461538
"60Y"	"I_Train.csv"	"08/26/15"	142	2	3	1	7	1	1	1	2.425	1	-6	14	"Training 1"	14	"R"	0.875
"60Y"	"I_Train.csv"	"08/26/15"	143	2	3	6	6	0	1	1	0.898	1	0	14	"Training 1"	14	"N"	0.5
"60Y"	"I_Train.csv"	"08/26/15"	144	2	3	1	3	1	1	1	1.423	1	-2	14	"Training 1"	14	"R"	0.75
"60Y"	"I_Train.csv"	"08/26/15"	145	2	3	5	3	-1	1	1	0.887	0	2	14	"Training 1"	14	"L"	0.375
"60Y"	"I_Train.csv"	"08/26/15"	146	2	3	2	1	-1	1	1	1.37	1	1	14	"Training 1"	14	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/26/15"	147	2	3	1	8	1	1	1	0.818	1	-7	14	"Training 1"	14	"R"	0.888888888888889
"60Y"	"I_Train.csv"	"08/26/15"	148	2	3	7	9	1	1	1	1.794	0	-2	14	"Training 1"	14	"R"	0.5625
"60Y"	"I_Train.csv"	"08/26/15"	149	2	3	6	1	-1	1	1	1.437	0	5	14	"Training 1"	14	"L"	0.142857142857143
"60Y"	"I_Train.csv"	"08/26/15"	150	2	3	9	5	-1	1	1	1.565	0	4	14	"Training 1"	14	"L"	0.357142857142857
"60Y"	"I_Train.csv"	"08/26/15"	151	2	3	4	8	1	1	1	0.929	1	-4	14	"Training 1"	14	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/26/15"	152	2	3	5	8	1	1	1	1.463	1	-3	14	"Training 1"	14	"R"	0.615384615384615
"60Y"	"I_Train.csv"	"08/26/15"	153	2	3	9	2	-1	1	1	2.701	0	7	14	"Training 1"	14	"L"	0.181818181818182
"60Y"	"I_Train.csv"	"08/26/15"	154	2	3	3	5	1	1	1	1.588	0	-2	14	"Training 1"	14	"R"	0.625
"60Y"	"I_Train.csv"	"08/26/15"	155	2	3	7	6	-1	1	1	1.424	0	1	14	"Training 1"	14	"L"	0.461538461538462
"60Y"	"I_Train.csv"	"08/26/15"	156	2	3	10	4	-1	1	1	0.572	0	6	14	"Training 1"	14	"L"	0.285714285714286
"60Y"	"I_Train.csv"	"08/26/15"	157	2	3	6	3	-1	1	1	1.972	0	3	14	"Training 1"	14	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/26/15"	158	2	3	1	2	1	1	1	1.451	1	-1	14	"Training 1"	14	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/26/15"	159	2	3	5	7	1	1	1	0.71	0	-2	14	"Training 1"	14	"R"	0.583333333333333
"60Y"	"I_Train.csv"	"08/26/15"	160	2	3	2	7	1	1	1	1.271	1	-5	14	"Training 1"	14	"R"	0.777777777777778
"60Y"	"I_Train.csv"	"08/26/15"	161	2	3	10	10	0	1	1	1.334	0	0	14	"Training 1"	14	"N"	0.5
"60Y"	"I_Train.csv"	"08/26/15"	162	2	3	3	2	-1	1	1	2.278	1	1	14	"Training 1"	14	"L"	0.4
"60Y"	"I_Train.csv"	"08/26/15"	163	2	3	6	10	1	1	1	2.002	0	-4	14	"Training 1"	14	"R"	0.625
"60Y"	"I_Train.csv"	"08/26/15"	164	2	3	4	6	1	1	1	1.194	1	-2	14	"Training 1"	14	"R"	0.6
"60Y"	"I_Train.csv"	"08/26/15"	165	2	3	10	7	-1	1	1	1.193	0	3	14	"Training 1"	14	"L"	0.411764705882353
"60Y"	"I_Train.csv"	"08/26/15"	166	2	3	5	5	0	1	1	0.921	0	0	14	"Training 1"	14	"N"	0.5
"60Y"	"I_Train.csv"	"08/26/15"	167	2	3	9	1	-1	1	1	3.199	0	8	14	"Training 1"	14	"L"	0.1
"60Y"	"I_Train.csv"	"08/26/15"	168	2	3	10	1	-1	1	1	1.498	0	9	14	"Training 1"	14	"L"	0.0909090909090909
"60Y"	"I_Train.csv"	"08/26/15"	169	2	3	3	3	0	1	1	1.314	0	0	14	"Training 1"	14	"N"	0.5
"60Y"	"I_Train.csv"	"08/26/15"	170	2	3	3	7	1	1	1	0.734	1	-4	14	"Training 1"	14	"R"	0.7
"60Y"	"I_Train.csv"	"08/26/15"	171	2	3	7	3	-1	1	1	0.927	0	4	14	"Training 1"	14	"L"	0.3
"60Y"	"I_Train.csv"	"08/26/15"	172	2	3	2	9	1	1	1	0.777	1	-7	14	"Training 1"	14	"R"	0.818181818181818
"60Y"	"I_Train.csv"	"08/26/15"	173	2	3	6	2	-1	1	1	0.763	0	4	14	"Training 1"	14	"L"	0.25
"60Y"	"I_Train.csv"	"08/26/15"	174	2	3	5	2	-1	1	1	1.249	0	3	14	"Training 1"	14	"L"	0.285714285714286
"60Y"	"I_Train.csv"	"08/26/15"	175	2	3	10	3	-1	1	1	1.299	0	7	14	"Training 1"	14	"L"	0.230769230769231
"60Y"	"I_Train.csv"	"08/26/15"	176	2	3	4	7	1	1	1	1.672	1	-3	14	"Training 1"	14	"R"	0.636363636363636
"60Y"	"I_Train.csv"	"08/26/15"	177	2	3	8	3	-1	1	1	2.021	0	5	14	"Training 1"	14	"L"	0.272727272727273
"60Y"	"I_Train.csv"	"08/26/15"	178	2	3	2	6	1	1	1	2.276	1	-4	14	"Training 1"	14	"R"	0.75
"60Y"	"I_Train.csv"	"08/26/15"	179	2	3	6	5	-1	1	1	0.769	0	1	14	"Training 1"	14	"L"	0.454545454545455
"60Y"	"I_Train.csv"	"08/26/15"	180	2	3	5	10	1	1	1	2.343	1	-5	14	"Training 1"	14	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/26/15"	181	2	3	3	1	-1	1	1	2.307	1	2	14	"Training 1"	14	"L"	0.25
"60Y"	"I_Train.csv"	"08/26/15"	182	2	3	10	8	-1	1	1	0.933	0	2	14	"Training 1"	14	"L"	0.444444444444444
"60Y"	"I_Train.csv"	"08/26/15"	183	2	3	7	1	-1	1	1	2.923	0	6	14	"Training 1"	14	"L"	0.125
"60Y"	"I_Train.csv"	"08/26/15"	184	2	3	4	3	-1	1	1	0.92	0	1	14	"Training 1"	14	"L"	0.428571428571429
"60Y"	"I_Train.csv"	"08/26/15"	185	2	3	4	10	1	1	1	0.783	0	-6	14	"Training 1"	14	"R"	0.714285714285714
"60Y"	"I_Train.csv"	"08/26/15"	186	2	3	3	4	1	1	1	0.74	1	-1	14	"Training 1"	14	"R"	0.571428571428571
"60Y"	"I_Train.csv"	"08/26/15"	187	2	3	2	8	1	1	1	0.794	1	-6	14	"Training 1"	14	"R"	0.8
"60Y"	"I_Train.csv"	"08/26/15"	188	2	3	9	6	-1	1	1	1.561	0	3	14	"Training 1"	14	"L"	0.4
"60Y"	"I_Train.csv"	"08/26/15"	189	2	3	4	5	1	1	1	1.269	0	-1	14	"Training 1"	14	"R"	0.555555555555556
"60Y"	"I_Train.csv"	"08/26/15"	190	2	3	9	3	-1	1	1	1.073	0	6	14	"Training 1"	14	"L"	0.25
"60Y"	"I_Train.csv"	"08/26/15"	191	2	3	2	5	1	1	1	2.297	1	-3	14	"Training 1"	14	"R"	0.714285714285714
"60Y"	"I_Train.csv"	"08/26/15"	192	2	3	9	4	-1	1	1	0.609	0	5	14	"Training 1"	14	"L"	0.307692307692308
"60Y"	"I_Train.csv"	"08/26/15"	193	2	3	4	2	-1	1	1	1.439	0	2	14	"Training 1"	14	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/26/15"	194	2	3	10	5	-1	1	1	1.16	0	5	14	"Training 1"	14	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/26/15"	195	2	3	3	8	1	1	1	2.679	1	-5	14	"Training 1"	14	"R"	0.727272727272727
"60Y"	"I_Train.csv"	"08/26/15"	196	2	3	2	10	1	1	1	2.163	1	-8	14	"Training 1"	14	"R"	0.833333333333333
"60Y"	"I_Train.csv"	"08/26/15"	197	2	3	3	9	1	1	1	1.964	1	-6	14	"Training 1"	14	"R"	0.75
"60Y"	"I_Train.csv"	"08/26/15"	198	2	3	7	10	1	1	1	0.934	0	-3	14	"Training 1"	14	"R"	0.588235294117647
"60Y"	"I_Train.csv"	"08/26/15"	199	2	3	2	4	1	1	1	1.741	1	-2	14	"Training 1"	14	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/26/15"	200	2	3	2	3	1	1	1	1.057	1	-1	14	"Training 1"	14	"R"	0.6
"60Y"	"I_Train.csv"	"08/27/15"	1	2	3	1	1	0	1	1	1.331	1	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	2	2	3	8	5	-1	1	1	0.905	0	3	15	"Training 1"	15	"L"	0.384615384615385
"60Y"	"I_Train.csv"	"08/27/15"	3	2	3	5	1	-1	1	1	1.224	0	4	15	"Training 1"	15	"L"	0.166666666666667
"60Y"	"I_Train.csv"	"08/27/15"	4	2	3	2	7	1	1	1	0.763	1	-5	15	"Training 1"	15	"R"	0.777777777777778
"60Y"	"I_Train.csv"	"08/27/15"	5	2	3	10	7	-1	1	1	2.001	0	3	15	"Training 1"	15	"L"	0.411764705882353
"60Y"	"I_Train.csv"	"08/27/15"	6	2	3	8	7	-1	1	1	0.794	0	1	15	"Training 1"	15	"L"	0.466666666666667
"60Y"	"I_Train.csv"	"08/27/15"	7	2	3	5	6	1	1	1	1.427	0	-1	15	"Training 1"	15	"R"	0.545454545454545
"60Y"	"I_Train.csv"	"08/27/15"	8	2	3	3	10	1	1	1	0.719	1	-7	15	"Training 1"	15	"R"	0.769230769230769
"60Y"	"I_Train.csv"	"08/27/15"	9	2	3	2	4	1	1	1	0.777	1	-2	15	"Training 1"	15	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/27/15"	10	2	3	6	10	1	1	1	0.712	1	-4	15	"Training 1"	15	"R"	0.625
"60Y"	"I_Train.csv"	"08/27/15"	11	2	3	3	3	0	1	1	1.769	1	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	12	2	3	3	4	1	1	1	0.903	0	-1	15	"Training 1"	15	"R"	0.571428571428571
"60Y"	"I_Train.csv"	"08/27/15"	13	2	3	2	5	1	1	1	0.796	1	-3	15	"Training 1"	15	"R"	0.714285714285714
"60Y"	"I_Train.csv"	"08/27/15"	14	2	3	5	10	1	1	1	0.909	1	-5	15	"Training 1"	15	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/27/15"	15	2	3	3	9	1	1	1	1.72	1	-6	15	"Training 1"	15	"R"	0.75
"60Y"	"I_Train.csv"	"08/27/15"	16	2	3	10	5	-1	1	1	1.525	0	5	15	"Training 1"	15	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/27/15"	17	2	3	1	7	1	1	1	3.328	1	-6	15	"Training 1"	15	"R"	0.875
"60Y"	"I_Train.csv"	"08/27/15"	18	2	3	8	8	0	1	1	1.606	0	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	19	2	3	4	10	1	1	1	0.845	1	-6	15	"Training 1"	15	"R"	0.714285714285714
"60Y"	"I_Train.csv"	"08/27/15"	20	2	3	6	6	0	1	1	2.544	0	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	21	2	3	4	8	1	1	1	0.883	1	-4	15	"Training 1"	15	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/27/15"	22	2	3	7	4	-1	1	1	1.149	0	3	15	"Training 1"	15	"L"	0.363636363636364
"60Y"	"I_Train.csv"	"08/27/15"	23	2	3	9	5	-1	1	1	1.192	0	4	15	"Training 1"	15	"L"	0.357142857142857
"60Y"	"I_Train.csv"	"08/27/15"	24	2	3	6	4	-1	1	1	1.095	0	2	15	"Training 1"	15	"L"	0.4
"60Y"	"I_Train.csv"	"08/27/15"	25	2	3	9	10	1	1	1	0.634	0	-1	15	"Training 1"	15	"R"	0.526315789473684
"60Y"	"I_Train.csv"	"08/27/15"	26	2	3	1	10	1	1	1	1.885	1	-9	15	"Training 1"	15	"R"	0.909090909090909
"60Y"	"I_Train.csv"	"08/27/15"	27	2	3	1	3	1	1	1	6.582	1	-2	15	"Training 1"	15	"R"	0.75
"60Y"	"I_Train.csv"	"08/27/15"	28	2	3	9	4	-1	1	1	1.709	0	5	15	"Training 1"	15	"L"	0.307692307692308
"60Y"	"I_Train.csv"	"08/27/15"	29	2	3	1	5	1	1	1	1.096	1	-4	15	"Training 1"	15	"R"	0.833333333333333
"60Y"	"I_Train.csv"	"08/27/15"	30	2	3	5	7	1	1	1	0.97	1	-2	15	"Training 1"	15	"R"	0.583333333333333
"60Y"	"I_Train.csv"	"08/27/15"	31	2	3	7	5	-1	1	1	0.613	0	2	15	"Training 1"	15	"L"	0.416666666666667
"60Y"	"I_Train.csv"	"08/27/15"	32	2	3	5	3	-1	1	1	0.891	0	2	15	"Training 1"	15	"L"	0.375
"60Y"	"I_Train.csv"	"08/27/15"	33	2	3	7	8	1	1	1	1.27	0	-1	15	"Training 1"	15	"R"	0.533333333333333
"60Y"	"I_Train.csv"	"08/27/15"	34	2	3	7	10	1	1	1	4.436	0	-3	15	"Training 1"	15	"R"	0.588235294117647
"60Y"	"I_Train.csv"	"08/27/15"	35	2	3	2	2	0	1	1	1.347	1	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	36	2	3	7	2	-1	1	1	2.433	0	5	15	"Training 1"	15	"L"	0.222222222222222
"60Y"	"I_Train.csv"	"08/27/15"	37	2	3	4	2	-1	1	1	0.844	0	2	15	"Training 1"	15	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/27/15"	38	2	3	8	6	-1	1	1	0.98	0	2	15	"Training 1"	15	"L"	0.428571428571429
"60Y"	"I_Train.csv"	"08/27/15"	39	2	3	2	9	1	1	1	0.823	1	-7	15	"Training 1"	15	"R"	0.818181818181818
"60Y"	"I_Train.csv"	"08/27/15"	40	2	3	2	8	1	1	1	1.853	1	-6	15	"Training 1"	15	"R"	0.8
"60Y"	"I_Train.csv"	"08/27/15"	41	2	3	4	7	1	1	1	2.567	1	-3	15	"Training 1"	15	"R"	0.636363636363636
"60Y"	"I_Train.csv"	"08/27/15"	42	2	3	9	3	-1	1	1	0.871	0	6	15	"Training 1"	15	"L"	0.25
"60Y"	"I_Train.csv"	"08/27/15"	43	2	3	9	6	-1	1	1	0.665	0	3	15	"Training 1"	15	"L"	0.4
"60Y"	"I_Train.csv"	"08/27/15"	44	2	3	6	1	-1	1	1	1.22	0	5	15	"Training 1"	15	"L"	0.142857142857143
"60Y"	"I_Train.csv"	"08/27/15"	45	2	3	4	4	0	1	1	0.922	1	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	46	2	3	8	4	-1	1	1	1.699	0	4	15	"Training 1"	15	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/27/15"	47	2	3	5	4	-1	1	1	1.211	0	1	15	"Training 1"	15	"L"	0.444444444444444
"60Y"	"I_Train.csv"	"08/27/15"	48	2	3	9	1	-1	1	1	1.688	0	8	15	"Training 1"	15	"L"	0.1
"60Y"	"I_Train.csv"	"08/27/15"	49	2	3	3	2	-1	1	1	1.678	0	1	15	"Training 1"	15	"L"	0.4
"60Y"	"I_Train.csv"	"08/27/15"	50	2	3	2	3	1	1	1	1.258	1	-1	15	"Training 1"	15	"R"	0.6
"60Y"	"I_Train.csv"	"08/27/15"	51	2	3	6	8	1	1	1	1.314	0	-2	15	"Training 1"	15	"R"	0.571428571428571
"60Y"	"I_Train.csv"	"08/27/15"	52	2	3	6	3	-1	1	1	1.547	0	3	15	"Training 1"	15	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/27/15"	53	2	3	10	10	0	1	1	1.929	0	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	54	2	3	7	9	1	1	1	1.85	1	-2	15	"Training 1"	15	"R"	0.5625
"60Y"	"I_Train.csv"	"08/27/15"	55	2	3	8	1	-1	1	1	0.617	0	7	15	"Training 1"	15	"L"	0.111111111111111
"60Y"	"I_Train.csv"	"08/27/15"	56	2	3	9	2	-1	1	1	0.686	0	7	15	"Training 1"	15	"L"	0.181818181818182
"60Y"	"I_Train.csv"	"08/27/15"	57	2	3	10	9	-1	1	1	2.443	1	1	15	"Training 1"	15	"L"	0.473684210526316
"60Y"	"I_Train.csv"	"08/27/15"	58	2	3	1	8	1	1	1	0.522	1	-7	15	"Training 1"	15	"R"	0.888888888888889
"60Y"	"I_Train.csv"	"08/27/15"	59	2	3	6	7	1	1	1	2.263	0	-1	15	"Training 1"	15	"R"	0.538461538461538
"60Y"	"I_Train.csv"	"08/27/15"	60	2	3	2	10	1	1	1	1.276	1	-8	15	"Training 1"	15	"R"	0.833333333333333
"60Y"	"I_Train.csv"	"08/27/15"	61	2	3	1	6	1	1	1	0.787	1	-5	15	"Training 1"	15	"R"	0.857142857142857
"60Y"	"I_Train.csv"	"08/27/15"	62	2	3	9	9	0	1	1	1.202	0	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	63	2	3	1	2	1	1	1	0.746	1	-1	15	"Training 1"	15	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/27/15"	64	2	3	10	8	-1	1	1	1.233	0	2	15	"Training 1"	15	"L"	0.444444444444444
"60Y"	"I_Train.csv"	"08/27/15"	65	2	3	10	1	-1	1	1	2.387	0	9	15	"Training 1"	15	"L"	0.0909090909090909
"60Y"	"I_Train.csv"	"08/27/15"	66	2	3	10	3	-1	1	1	0.867	0	7	15	"Training 1"	15	"L"	0.230769230769231
"60Y"	"I_Train.csv"	"08/27/15"	67	2	3	3	1	-1	1	1	7.947	0	2	15	"Training 1"	15	"L"	0.25
"60Y"	"I_Train.csv"	"08/27/15"	68	2	3	5	9	1	1	1	1.768	1	-4	15	"Training 1"	15	"R"	0.642857142857143
"60Y"	"I_Train.csv"	"08/27/15"	69	2	3	4	1	-1	1	1	0.782	0	3	15	"Training 1"	15	"L"	0.2
"60Y"	"I_Train.csv"	"08/27/15"	70	2	3	10	4	-1	1	1	1.49	0	6	15	"Training 1"	15	"L"	0.285714285714286
"60Y"	"I_Train.csv"	"08/27/15"	71	2	3	8	9	1	1	1	2.162	0	-1	15	"Training 1"	15	"R"	0.529411764705882
"60Y"	"I_Train.csv"	"08/27/15"	72	2	3	3	5	1	1	1	0.821	1	-2	15	"Training 1"	15	"R"	0.625
"60Y"	"I_Train.csv"	"08/27/15"	73	2	3	9	8	-1	1	1	0.947	0	1	15	"Training 1"	15	"L"	0.470588235294118
"60Y"	"I_Train.csv"	"08/27/15"	74	2	3	6	9	1	1	1	2.95	1	-3	15	"Training 1"	15	"R"	0.6
"60Y"	"I_Train.csv"	"08/27/15"	75	2	3	1	9	1	1	1	0.813	1	-8	15	"Training 1"	15	"R"	0.9
"60Y"	"I_Train.csv"	"08/27/15"	76	2	3	2	6	1	1	1	1.119	1	-4	15	"Training 1"	15	"R"	0.75
"60Y"	"I_Train.csv"	"08/27/15"	77	2	3	8	2	-1	1	1	0.907	0	6	15	"Training 1"	15	"L"	0.2
"60Y"	"I_Train.csv"	"08/27/15"	78	2	3	4	5	1	1	1	1.547	0	-1	15	"Training 1"	15	"R"	0.555555555555556
"60Y"	"I_Train.csv"	"08/27/15"	79	2	3	7	1	-1	1	1	1.804	0	6	15	"Training 1"	15	"L"	0.125
"60Y"	"I_Train.csv"	"08/27/15"	80	2	3	6	5	-1	1	1	1.415	0	1	15	"Training 1"	15	"L"	0.454545454545455
"60Y"	"I_Train.csv"	"08/27/15"	81	2	3	8	3	-1	1	1	0.851	0	5	15	"Training 1"	15	"L"	0.272727272727273
"60Y"	"I_Train.csv"	"08/27/15"	82	2	3	3	8	1	1	1	0.8	1	-5	15	"Training 1"	15	"R"	0.727272727272727
"60Y"	"I_Train.csv"	"08/27/15"	83	2	3	3	7	1	1	1	0.805	1	-4	15	"Training 1"	15	"R"	0.7
"60Y"	"I_Train.csv"	"08/27/15"	84	2	3	10	6	-1	1	1	2.781	0	4	15	"Training 1"	15	"L"	0.375
"60Y"	"I_Train.csv"	"08/27/15"	85	2	3	10	2	-1	1	1	0.846	0	8	15	"Training 1"	15	"L"	0.166666666666667
"60Y"	"I_Train.csv"	"08/27/15"	86	2	3	4	9	1	1	1	0.607	0	-5	15	"Training 1"	15	"R"	0.692307692307692
"60Y"	"I_Train.csv"	"08/27/15"	87	2	3	8	10	1	1	1	2.292	0	-2	15	"Training 1"	15	"R"	0.555555555555556
"60Y"	"I_Train.csv"	"08/27/15"	88	2	3	4	6	1	1	1	1.802	1	-2	15	"Training 1"	15	"R"	0.6
"60Y"	"I_Train.csv"	"08/27/15"	89	2	3	7	3	-1	1	1	1.179	0	4	15	"Training 1"	15	"L"	0.3
"60Y"	"I_Train.csv"	"08/27/15"	90	2	3	2	1	-1	1	1	1.292	0	1	15	"Training 1"	15	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/27/15"	91	2	3	5	5	0	1	1	1.215	0	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	92	2	3	3	6	1	1	1	1.1	1	-3	15	"Training 1"	15	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/27/15"	93	2	3	7	6	-1	1	1	1.738	0	1	15	"Training 1"	15	"L"	0.461538461538462
"60Y"	"I_Train.csv"	"08/27/15"	94	2	3	5	8	1	1	1	2.873	1	-3	15	"Training 1"	15	"R"	0.615384615384615
"60Y"	"I_Train.csv"	"08/27/15"	95	2	3	1	4	1	1	1	0.957	1	-3	15	"Training 1"	15	"R"	0.8
"60Y"	"I_Train.csv"	"08/27/15"	96	2	3	4	3	-1	1	1	0.954	0	1	15	"Training 1"	15	"L"	0.428571428571429
"60Y"	"I_Train.csv"	"08/27/15"	97	2	3	9	7	-1	1	1	2.014	0	2	15	"Training 1"	15	"L"	0.4375
"60Y"	"I_Train.csv"	"08/27/15"	98	2	3	7	7	0	1	1	1.793	0	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	99	2	3	5	2	-1	1	1	0.752	0	3	15	"Training 1"	15	"L"	0.285714285714286
"60Y"	"I_Train.csv"	"08/27/15"	100	2	3	6	2	-1	1	1	1.822	0	4	15	"Training 1"	15	"L"	0.25
"60Y"	"I_Train.csv"	"08/27/15"	101	2	3	6	4	-1	1	1	4.357	0	2	15	"Training 1"	15	"L"	0.4
"60Y"	"I_Train.csv"	"08/27/15"	102	2	3	2	6	1	1	1	0.784	1	-4	15	"Training 1"	15	"R"	0.75
"60Y"	"I_Train.csv"	"08/27/15"	103	2	3	10	8	-1	1	1	0.884	0	2	15	"Training 1"	15	"L"	0.444444444444444
"60Y"	"I_Train.csv"	"08/27/15"	104	2	3	3	4	1	1	1	0.823	1	-1	15	"Training 1"	15	"R"	0.571428571428571
"60Y"	"I_Train.csv"	"08/27/15"	105	2	3	6	9	1	1	1	1.549	0	-3	15	"Training 1"	15	"R"	0.6
"60Y"	"I_Train.csv"	"08/27/15"	106	2	3	4	2	-1	1	1	1.227	0	2	15	"Training 1"	15	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/27/15"	107	2	3	10	1	-1	1	1	3.115	0	9	15	"Training 1"	15	"L"	0.0909090909090909
"60Y"	"I_Train.csv"	"08/27/15"	108	2	3	2	2	0	1	1	1.683	1	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	109	2	3	9	1	-1	1	1	2.279	0	8	15	"Training 1"	15	"L"	0.1
"60Y"	"I_Train.csv"	"08/27/15"	110	2	3	6	6	0	1	1	1.455	0	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	111	2	3	5	7	1	1	1	0.757	1	-2	15	"Training 1"	15	"R"	0.583333333333333
"60Y"	"I_Train.csv"	"08/27/15"	112	2	3	2	1	-1	1	1	1.417	1	1	15	"Training 1"	15	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/27/15"	113	2	3	1	2	1	1	1	1.195	1	-1	15	"Training 1"	15	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/27/15"	114	2	3	4	7	1	1	1	0.941	1	-3	15	"Training 1"	15	"R"	0.636363636363636
"60Y"	"I_Train.csv"	"08/27/15"	115	2	3	10	6	-1	1	1	1.208	0	4	15	"Training 1"	15	"L"	0.375
"60Y"	"I_Train.csv"	"08/27/15"	116	2	3	4	9	1	1	1	0.793	1	-5	15	"Training 1"	15	"R"	0.692307692307692
"60Y"	"I_Train.csv"	"08/27/15"	117	2	3	6	5	-1	1	1	1.091	0	1	15	"Training 1"	15	"L"	0.454545454545455
"60Y"	"I_Train.csv"	"08/27/15"	118	2	3	7	9	1	1	1	2.33	0	-2	15	"Training 1"	15	"R"	0.5625
"60Y"	"I_Train.csv"	"08/27/15"	119	2	3	6	1	-1	1	1	0.87	0	5	15	"Training 1"	15	"L"	0.142857142857143
"60Y"	"I_Train.csv"	"08/27/15"	120	2	3	6	10	1	1	1	0.774	0	-4	15	"Training 1"	15	"R"	0.625
"60Y"	"I_Train.csv"	"08/27/15"	121	2	3	5	1	-1	1	1	1.124	0	4	15	"Training 1"	15	"L"	0.166666666666667
"60Y"	"I_Train.csv"	"08/27/15"	122	2	3	2	4	1	1	1	1.298	1	-2	15	"Training 1"	15	"R"	0.666666666666667
"60Y"	"I_Train.csv"	"08/27/15"	123	2	3	6	3	-1	1	1	1.895	0	3	15	"Training 1"	15	"L"	0.333333333333333
"60Y"	"I_Train.csv"	"08/27/15"	124	2	3	2	8	1	1	1	0.741	1	-6	15	"Training 1"	15	"R"	0.8
"60Y"	"I_Train.csv"	"08/27/15"	125	2	3	4	4	0	1	1	0.857	0	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	126	2	3	3	9	1	1	1	2.598	1	-6	15	"Training 1"	15	"R"	0.75
"60Y"	"I_Train.csv"	"08/27/15"	127	2	3	7	7	0	1	1	1.448	0	0	15	"Training 1"	15	"N"	0.5
"60Y"	"I_Train.csv"	"08/27/15"	128	2	3	10	3	-1	1	1	1.046	0	7	15	"Training 1"	15	"L"	0.230769230769231
"60Y"	"I_Train.csv"	"08/27/15"	129	2	3	1	7	1	1	1	3.862	1	-6	15	"Training 1"	15	"R"	0.875
"60Y"	"I_Train.csv"	"08/27/15"	130	2	3	9	3	-1	1	1	0.555	0	6	15	"Training 1"	15	"L"	0.25
"60Y"	"I_Train.csv"	"08/27/15"	131	2	3	5	2	-1	1	1	0.786	0	3	15	"Training 1"	15	"L"	0.285714285714286
"60Y"	"I_Train.csv"	"08/27/15"	132	2	3	10	4	-1	1	1	0.91	0	6	15	"Training 1"	15	"L"	0.285714285714286
